320193|Apple Inc.|10-Q|2025-01-31|edgar/data/320193/0000320193-25-000008.txt|edgar/data/320193/0000320193-25-000008-index.html
320193|Apple Inc.|144|2025-02-03|edgar/data/320193/0001921094-25-000087.txt|edgar/data/320193/0001921094-25-000087-index.html
320193|Apple Inc.|3|2025-01-10|edgar/data/320193/0000320193-25-000002.txt|edgar/data/320193/0000320193-25-000002-index.html
320193|Apple Inc.|4|2025-02-04|edgar/data/320193/0000320193-25-000016.txt|edgar/data/320193/0000320193-25-000016-index.html
320193|Apple Inc.|4|2025-02-04|edgar/data/320193/0000320193-25-000017.txt|edgar/data/320193/0000320193-25-000017-index.html
320193|Apple Inc.|4|2025-02-04|edgar/data/320193/0000320193-25-000018.txt|edgar/data/320193/0000320193-25-000018-index.html
320193|Apple Inc.|4|2025-02-04|edgar/data/320193/0000320193-25-000019.txt|edgar/data/320193/0000320193-25-000019-index.html
320193|Apple Inc.|4|2025-02-04|edgar/data/320193/0000320193-25-000020.txt|edgar/data/320193/0000320193-25-000020-index.html
320193|Apple Inc.|4|2025-02-04|edgar/data/320193/0000320193-25-000021.txt|edgar/data/320193/0000320193-25-000021-index.html
320193|Apple Inc.|4|2025-02-04|edgar/data/320193/0000320193-25-000022.txt|edgar/data/320193/0000320193-25-000022-index.html
320193|Apple Inc.|4|2025-02-27|edgar/data/320193/0000320193-25-000030.txt|edgar/data/320193/0000320193-25-000030-index.html
320193|Apple Inc.|4|2025-02-27|edgar/data/320193/0000320193-25-000031.txt|edgar/data/320193/0000320193-25-000031-index.html
320193|Apple Inc.|4|2025-02-27|edgar/data/320193/0000320193-25-000032.txt|edgar/data/320193/0000320193-25-000032-index.html
320193|Apple Inc.|4|2025-02-27|edgar/data/320193/0000320193-25-000033.txt|edgar/data/320193/0000320193-25-000033-index.html
320193|Apple Inc.|4|2025-02-27|edgar/data/320193/0000320193-25-000034.txt|edgar/data/320193/0000320193-25-000034-index.html
320193|Apple Inc.|4|2025-02-27|edgar/data/320193/0000320193-25-000035.txt|edgar/data/320193/0000320193-25-000035-index.html
320193|Apple Inc.|4|2025-02-27|edgar/data/320193/0000320193-25-000036.txt|edgar/data/320193/0000320193-25-000036-index.html
320193|Apple Inc.|8-K|2025-01-03|edgar/data/320193/0001140361-25-000228.txt|edgar/data/320193/0001140361-25-000228-index.html
320193|Apple Inc.|8-K|2025-01-30|edgar/data/320193/0000320193-25-000007.txt|edgar/data/320193/0000320193-25-000007-index.html
320193|Apple Inc.|8-K|2025-02-25|edgar/data/320193/0001140361-25-005876.txt|edgar/data/320193/0001140361-25-005876-index.html
320193|Apple Inc.|DEF 14A|2025-01-10|edgar/data/320193/0001308179-25-000008.txt|edgar/data/320193/0001308179-25-000008-index.html
320193|Apple Inc.|DEFA14A|2025-01-10|edgar/data/320193/0001308179-25-000009.txt|edgar/data/320193/0001308179-25-000009-index.html
320193|Apple Inc.|PX14A6G|2025-01-29|edgar/data/320193/0001096906-25-000100.txt|edgar/data/320193/0001096906-25-000100-index.html
320193|Apple Inc.|PX14A6G|2025-02-13|edgar/data/320193/0001096906-25-000152.txt|edgar/data/320193/0001096906-25-000152-index.html
